high,medium,low
0.092165105,0.18042196,0.72741294
0.17064752,0.32787123,0.50148124
0.09984028,0.22049418,0.6796655
0.07331237,0.10330918,0.8233785
0.16822077,0.36480668,0.46697256
0.07447767,0.10526957,0.8202528
0.09341908,0.13008021,0.7765007
0.16660418,0.33587965,0.4975162
0.14047746,0.30874103,0.5507815
0.07917218,0.09747353,0.8233543
0.079835504,0.10965272,0.81051177
0.12674588,0.32166424,0.5515899
0.18079534,0.41398007,0.4052246
0.17951818,0.41778338,0.4026985
0.13370918,0.16729616,0.69899464
0.13280429,0.29979533,0.5674004
0.0694226,0.07890815,0.85166925
0.21741885,0.42836922,0.35421193
0.15250227,0.27684128,0.5706565
0.08896402,0.18226857,0.7287674
0.13529773,0.17306928,0.69163305
0.24493735,0.3265281,0.42853457
0.07976301,0.12667024,0.7935667
0.09574047,0.18235113,0.7219084
0.072233416,0.08901991,0.83874667
0.117680915,0.27094734,0.61137176
0.16784422,0.32277504,0.5093807
0.07234339,0.10036416,0.82729244
0.10313629,0.25942758,0.63743615
0.15649636,0.31943545,0.5240682
0.16037747,0.34666786,0.49295464
0.10626349,0.28707236,0.6066642
0.44050124,0.32894367,0.23055503
0.2119468,0.36443624,0.423617
0.32978657,0.38903567,0.28117776
0.0899481,0.10386783,0.80618405
0.14952081,0.34509695,0.50538224
0.16145113,0.26980397,0.56874496
0.07256973,0.1115251,0.81590515
0.13497327,0.2912926,0.5737341
0.08836465,0.17820887,0.7334265
0.124353245,0.29064426,0.5850025
0.12763184,0.14604351,0.7263246
0.10351769,0.10437203,0.79211026
0.09698198,0.14100698,0.76201105
0.20434904,0.33695355,0.4586974
0.07239281,0.08491169,0.8426955
0.40412748,0.27492407,0.32094842
0.156036,0.42602602,0.41793802
0.1202474,0.20343682,0.6763158
0.118895605,0.29446885,0.58663553
0.19467773,0.39235196,0.41297033
0.068344936,0.077231064,0.85442394
0.09853081,0.15824859,0.7432206
0.06866888,0.09276603,0.8385651
0.1364566,0.2933867,0.5701567
0.14860538,0.4085435,0.44285113
0.11017821,0.23800652,0.6518153
0.08140538,0.08001614,0.83857846
0.11862152,0.23458457,0.6467939
0.18132588,0.2940903,0.5245838
0.13748036,0.1778779,0.6846418
0.16321777,0.3674855,0.46929675
0.11612012,0.20999923,0.67388064
0.15509492,0.39760476,0.44730034
0.1436672,0.28487024,0.5714625
0.120827846,0.2207975,0.65837467
0.20600334,0.40014204,0.39385468
0.21188463,0.4091693,0.3789461
0.10786666,0.16154566,0.73058766
0.08323465,0.13644595,0.7803194
0.15072306,0.24294965,0.60632724
0.08891479,0.107743815,0.8033414
0.1255253,0.26591885,0.60855585
0.06765156,0.079109326,0.8532392
0.06967173,0.077724464,0.85260385
0.12692997,0.2777723,0.5952977
0.14542408,0.2974274,0.5571486
0.18819846,0.41570622,0.3960953
0.22524267,0.41044924,0.36430812
0.22246246,0.39955992,0.3779776
0.07917814,0.116670996,0.8041508
0.08681144,0.08422346,0.8289651
0.16389005,0.3012753,0.5348347
0.18591681,0.37130052,0.4427826
0.17854664,0.38761365,0.43383974
0.10809356,0.23134366,0.6605628
0.19854777,0.34207982,0.45937237
0.1163567,0.22082546,0.66281784
0.10974967,0.18900512,0.7012452
0.10989859,0.23614421,0.6539572
0.069255084,0.08025271,0.85049224
0.06623317,0.0769783,0.8567885
0.17690854,0.3490659,0.47402558
0.20010395,0.32597774,0.47391835
0.13164257,0.2727572,0.59560025
0.08205416,0.09201544,0.82593036
0.09474931,0.13032292,0.7749278
0.119149804,0.23276725,0.6480829
0.11124887,0.18350205,0.7052491
0.10603937,0.23691028,0.6570504
0.13130678,0.28204414,0.5866491
0.07387478,0.09157932,0.83454585
0.12659055,0.3042847,0.56912476
0.106254,0.25838047,0.63536555
0.26264536,0.37262928,0.36472538
0.14157969,0.2938827,0.56453764
0.12432622,0.28646904,0.5892047
0.090197444,0.10193298,0.80786955
0.214526,0.3234091,0.46206495
0.46738926,0.29210576,0.240505
0.20503682,0.2929564,0.50200677
0.17388138,0.3384836,0.487635
0.10731806,0.14666647,0.7460154
0.19112222,0.3873168,0.42156097
0.16937523,0.3688305,0.4617943
0.068548195,0.08926921,0.84218264
0.110749796,0.13256396,0.7566863
0.12415945,0.2406931,0.63514745
0.076124325,0.12006832,0.8038074
0.081562825,0.1587617,0.7596755
0.24919114,0.42261314,0.32819575
0.12574203,0.1987231,0.67553484
0.087243624,0.12012482,0.79263157
0.07467699,0.10871913,0.81660384
0.1563201,0.30029854,0.54338133
0.11640576,0.27741176,0.60618246
0.11176997,0.24023071,0.64799935
0.100757115,0.1637991,0.7354437
0.1536677,0.3600516,0.4862807
0.16632642,0.3562089,0.4774647
0.18655661,0.3022855,0.51115793
0.16521384,0.40554282,0.42924333
0.07919323,0.13572703,0.7850798
0.27938917,0.39903012,0.32158068
0.17530118,0.35915482,0.46554402
0.10004674,0.15464984,0.7453034
0.08991719,0.11005437,0.80002844
0.18311338,0.3759052,0.4409814
0.20673575,0.3982485,0.39501575
0.08331853,0.14070533,0.7759762
0.13165765,0.2962315,0.57211083
0.24864197,0.37206218,0.37929583
0.06715683,0.07717721,0.8556659
0.3395219,0.38033837,0.2801397
0.11210697,0.23937027,0.64852273
0.07899054,0.17589928,0.7451102
0.13711515,0.12730831,0.73557657
0.12155801,0.15869777,0.71974427
0.4418554,0.24957864,0.30856594
0.11798013,0.2637626,0.61825734
0.19320123,0.40257487,0.4042239
0.15889286,0.3122805,0.5288266
0.15754427,0.30807492,0.5343808
0.102541775,0.20752442,0.6899338
0.1479272,0.35868323,0.49338955
0.072240084,0.092423305,0.8353366
0.15957029,0.33025193,0.51017773
0.07764228,0.16195643,0.7604013
0.1572483,0.38356414,0.45918754
0.1439486,0.30245855,0.55359286
0.1211375,0.23046324,0.64839923
0.22981665,0.37281013,0.3973732
0.20035046,0.42209598,0.37755355
0.17138964,0.39354733,0.43506303
0.09969833,0.25419208,0.6461096
0.10332871,0.18127394,0.7153973
0.10126273,0.23792316,0.6608141
0.07524178,0.09869562,0.8260626
0.1948386,0.39411834,0.4110431
0.079986826,0.120069325,0.79994386
0.10769981,0.20821342,0.6840868
0.1480097,0.35592356,0.49606675
0.08801821,0.1930076,0.7189742
0.09427381,0.18258758,0.7231386
0.076135166,0.097254865,0.82660997
0.14859797,0.17915016,0.6722519
0.19882435,0.42593977,0.37523586
0.09133709,0.16544794,0.74321496
0.22072504,0.35410625,0.4251687
0.12826174,0.3421928,0.5295455
0.13983738,0.2929801,0.56718254
0.098208226,0.22464886,0.6771429
0.09635803,0.1541035,0.7495385
0.24061182,0.3551341,0.40425414
0.16813698,0.34120715,0.49065593
0.1774671,0.3508254,0.47170758
0.17179377,0.42088076,0.4073255
0.07864018,0.11243601,0.80892384
0.07134473,0.08477194,0.84388334
0.14720558,0.3165241,0.5362704
0.07426262,0.11070864,0.8150287
0.19786021,0.4063182,0.39582163
0.09306312,0.16626494,0.74067193
0.11476266,0.2509011,0.63433623
0.06914384,0.08575342,0.8451027
0.47691172,0.29894873,0.22413959
0.13639666,0.25611675,0.60748667
0.17388552,0.3856469,0.44046754
0.17942567,0.36444038,0.4561339
0.06880514,0.083292924,0.847902
0.09158771,0.117770575,0.7906417
0.13702983,0.4079212,0.45504895
0.12844554,0.28006542,0.5914891
0.069888555,0.08429694,0.84581447
0.08584076,0.17984551,0.7343138
0.1478973,0.28460938,0.5674933
0.09085006,0.22216056,0.6869894
0.17842697,0.4055291,0.41604388
0.13755651,0.33558622,0.52685726
0.10987008,0.1633621,0.72676784
0.19163635,0.39877632,0.40958735
0.16449489,0.3271393,0.5083658
0.107380405,0.21117489,0.6814447
0.15044343,0.32976097,0.5197956
0.22166064,0.3764691,0.4018702
0.23334368,0.3989143,0.36774194
0.128098,0.16009034,0.71181166
0.08081422,0.106953874,0.81223184
0.07937632,0.09331839,0.82730526
0.09497335,0.23582217,0.6692045
0.11419466,0.13841413,0.74739116
0.16094975,0.3656576,0.4733926
0.2360612,0.39336106,0.37057772
0.10075013,0.17655082,0.722699
0.21337107,0.38106614,0.40556282
0.0856811,0.08154696,0.8327719
0.21131125,0.40483004,0.38385874
0.08592203,0.09905517,0.8150228
0.20506248,0.37216845,0.422769
0.08361433,0.12975366,0.78663206
0.10071034,0.21030176,0.6889879
0.079395704,0.12313007,0.7974742
0.25308397,0.43820077,0.30871525
0.07814003,0.09557665,0.8262833
0.10719286,0.17826183,0.71454537
0.13695003,0.24882902,0.614221
0.06928349,0.08743006,0.84328645
0.15761892,0.28533897,0.5570421
0.1311687,0.341994,0.5268373
0.13820913,0.29255024,0.5692406
0.15605924,0.39395285,0.44998792
0.09136454,0.19641133,0.7122241
0.20618057,0.4088974,0.38492203
0.17585407,0.3777475,0.44639844
0.10515736,0.144577,0.7502656
0.10626173,0.17748645,0.7162518
0.07277117,0.08755316,0.8396757
0.08131016,0.15443698,0.7642529
0.17269531,0.37606564,0.45123905
0.12993866,0.2992995,0.5707618
0.1275027,0.16969292,0.7028043
0.0847041,0.15697911,0.7583168
0.3453593,0.333586,0.3210547
0.11535495,0.119267225,0.7653778
0.06792164,0.079425134,0.8526532
0.3619642,0.38624063,0.2517952
0.10988994,0.25092825,0.6391818
0.17683433,0.389257,0.43390867
0.11002084,0.110157624,0.7798215
0.17507431,0.3236185,0.5013072
0.108989,0.11823139,0.77277964
0.124210514,0.22964044,0.64614904
0.14197013,0.2627993,0.5952306
0.11027456,0.16067278,0.72905266
0.12635307,0.27136713,0.6022798
0.13289589,0.323769,0.5433351
0.12440759,0.24625146,0.62934095
0.13627581,0.2686288,0.59509534
0.07376146,0.094246045,0.8319925
0.12374355,0.14461322,0.73164326
0.09774161,0.19154699,0.71071136
0.13726544,0.188895,0.6738395
0.11322382,0.11556619,0.77121
0.12527409,0.28745246,0.5872734
0.14034295,0.32000393,0.5396531
0.23374192,0.43229797,0.33396015
0.17543332,0.42468894,0.39987773
0.106767625,0.100901216,0.79233116
0.13692002,0.3992725,0.46380746
0.09875264,0.24513428,0.6561131
0.19388482,0.3175979,0.48851725
0.1451995,0.3105793,0.5442212
0.12069749,0.2216381,0.6576644
0.11624503,0.2122076,0.6715474
0.14507023,0.31910852,0.53582126
0.13804102,0.13775952,0.7241995
0.072262935,0.09213623,0.83560085
0.095675126,0.18811269,0.7162122
0.10851614,0.22698388,0.6645
0.12533106,0.33279416,0.54187477
0.18427563,0.27544048,0.5402839
0.06852427,0.08307242,0.8484033
0.17098123,0.3967289,0.43228987
0.21876432,0.32315493,0.45808077
0.06770943,0.07832151,0.85396904
0.21103035,0.34110993,0.44785967
0.20490798,0.3176705,0.4774215
0.17959097,0.3872327,0.4331763
0.067108996,0.07644011,0.85645086
0.15314227,0.17729296,0.6695648
0.12064515,0.18396583,0.69538903
0.24300252,0.40841675,0.34858072
0.06831648,0.08247739,0.84920615
0.08694946,0.18789276,0.7251578
0.08440679,0.18238288,0.7332103
0.15758766,0.29038477,0.5520276
0.15422869,0.36736426,0.47840708
0.33665097,0.31954432,0.34380466
0.09627913,0.22213696,0.6815839
0.23967037,0.431604,0.3287256
0.14669557,0.32300738,0.53029704
0.12002601,0.253091,0.626883
0.17498349,0.32539627,0.49962026
0.06822454,0.08512451,0.8466509
0.10624145,0.259016,0.6347425
0.11047099,0.2359767,0.6535523
0.124010526,0.2517928,0.6241967
0.26171452,0.30927998,0.42900544
0.06647173,0.07468044,0.8588478
0.10750119,0.122930214,0.7695686
0.19909985,0.35979953,0.44110063
0.21748598,0.38309726,0.39941677
0.07501398,0.09308834,0.8318977
0.09359433,0.2052306,0.70117503
0.12194767,0.24373242,0.6343199
0.19884433,0.38878563,0.41237006
0.11728427,0.25926706,0.6234486
0.1354032,0.25656846,0.60802835
0.3931336,0.34110156,0.2657648
0.106143236,0.1343355,0.7595213
0.3634012,0.29939836,0.3372004
0.07132224,0.101958126,0.8267196
0.17872767,0.33916357,0.48210874
0.13090886,0.26835424,0.6007369
0.16199487,0.17548884,0.66251624
0.15556012,0.2841253,0.56031454
0.20364356,0.3524346,0.44392177
0.068016894,0.080606274,0.85137683
0.08869422,0.15720138,0.7541044
0.094421275,0.17278385,0.7327949
0.11992975,0.27337548,0.60669476
0.2108103,0.4012511,0.38793856
0.29287714,0.41569245,0.2914304
0.14788203,0.32942012,0.52269787
0.26764628,0.3773415,0.35501224
0.110145874,0.12352894,0.76632524
0.19491176,0.37163228,0.43345594
0.11708378,0.26971057,0.6132057
0.06641143,0.07215338,0.86143523
0.095807314,0.15614578,0.74804693
0.0917628,0.13733509,0.7709021
0.08638353,0.18356846,0.730048
0.11397082,0.2555521,0.6304771
0.07174476,0.09657142,0.8316838
0.24147262,0.4143674,0.34416
0.06989428,0.089910656,0.840195
0.17110157,0.412893,0.41600546
0.118448175,0.29575467,0.58579713
0.10022734,0.17562309,0.7241496
0.067954555,0.07897897,0.8530665
0.19682111,0.3955044,0.40767452
0.12798087,0.22235742,0.6496617
0.07967543,0.08227301,0.83805156
0.1409419,0.26769817,0.5913599
0.107622795,0.2638604,0.62851685
0.17838512,0.3885438,0.43307105
0.10557369,0.25597176,0.6384545
0.20320188,0.41822773,0.37857035
0.16005073,0.3326914,0.5072579
0.08042331,0.11891212,0.8006646
0.27220792,0.41166362,0.3161285
0.18139035,0.399109,0.41950062
0.14067188,0.36539027,0.49393785
0.21352164,0.39751357,0.38896483
0.1311683,0.2956484,0.57318324
0.07719831,0.092661105,0.8301406
0.1583464,0.31754038,0.52411324
0.10216858,0.12388238,0.773949
0.11666781,0.2199796,0.6633526
0.16316149,0.26569998,0.5711385
0.11397712,0.29328275,0.5927402
0.1500474,0.318864,0.5310886
0.11467968,0.15246114,0.7328592
0.0655507,0.071499415,0.86294985
0.10520218,0.25642684,0.638371
0.13200924,0.15765873,0.71033204
0.102085665,0.24085355,0.6570608
0.16219598,0.30261862,0.5351854
0.11418539,0.28116477,0.60464984
0.081352964,0.09804407,0.82060295
0.15024076,0.40891826,0.440841
0.16121083,0.3565056,0.48228356
0.18261756,0.3489611,0.4684213
0.10748965,0.23203607,0.6604743
0.49135885,0.22589411,0.28274706
0.13347311,0.28483063,0.5816963
0.066633545,0.073313944,0.86005247
0.12370229,0.27836365,0.59793407
0.10830032,0.20724879,0.68445086
0.07031101,0.08445141,0.8452376
0.16536437,0.36711058,0.46752504
0.17941234,0.3922597,0.42832798
0.16311942,0.3494614,0.4874192
0.1638871,0.3807173,0.45539564
0.13551861,0.31557003,0.5489114
0.10964667,0.25821146,0.6321419
0.07226894,0.08491952,0.8428116
0.16752192,0.29010743,0.5423706
0.1059677,0.2422947,0.6517376
0.07535809,0.089565404,0.8350765
0.24671665,0.42249995,0.33078346
0.112968914,0.23439875,0.65263236
0.1557148,0.2818829,0.5624023
0.1380221,0.2637017,0.5982762
0.11383062,0.24951805,0.63665134
0.11845603,0.27983284,0.6017111
0.15046208,0.1788728,0.6706651
0.067973554,0.081799455,0.850227
0.122757636,0.22552356,0.65171885
0.28018302,0.423763,0.29605395
0.09753923,0.15649979,0.745961
0.10010811,0.23921172,0.6606802
0.16431129,0.410747,0.42494172
0.09879663,0.16800424,0.7331991
0.09716233,0.12494244,0.7778952
0.16106398,0.37737122,0.46156475
0.15813209,0.23250966,0.6093582
0.1055616,0.25683013,0.6376083
0.13294917,0.32435408,0.5426968
0.1595646,0.3251591,0.51527625
0.38241583,0.33410892,0.28347528
0.2052633,0.3546707,0.44006598
0.14411315,0.1562013,0.6996856
0.122423984,0.28024113,0.59733486
0.095837,0.11135147,0.7928115
0.07480546,0.09017734,0.8350172
0.08342278,0.07963925,0.836938
0.10791194,0.27617988,0.6159082
0.16167821,0.32613087,0.51219094
0.10335143,0.1228252,0.77382344
0.26593077,0.42447948,0.3095897
0.13585605,0.3846329,0.47951102
0.26672167,0.41803932,0.315239
0.0950916,0.2023766,0.70253175
0.22093476,0.41776478,0.36130053
0.282146,0.42053527,0.2973187
0.10277673,0.20559795,0.6916253
0.1603483,0.32679337,0.51285833
0.15554057,0.28674915,0.55771023
0.20176338,0.3809555,0.41728106
0.105326295,0.22160159,0.6730721
0.079388335,0.10920743,0.8114043
0.23183167,0.41283402,0.3553343
0.08465999,0.07969379,0.8356462
0.14053755,0.36209136,0.49737108
0.085885674,0.1782873,0.735827
0.07423763,0.10608509,0.81967723
0.08209022,0.106040366,0.8118694
0.5315244,0.26663256,0.20184304
0.21803905,0.43032908,0.3516319
0.21336809,0.39397618,0.39265573
0.067423984,0.076238796,0.8563372
0.1493625,0.37512875,0.47550878
0.112459205,0.27296937,0.61457145
0.2495415,0.39439434,0.3560642
0.1402973,0.3049064,0.55479634
0.17185743,0.38653132,0.44161126
0.1098937,0.18866552,0.70144075
0.08411246,0.097314864,0.8185727
0.19661653,0.3898718,0.41351163
0.068133414,0.079774916,0.85209167
0.13263212,0.30493987,0.562428
0.10574234,0.1352821,0.75897557
0.199351,0.38172817,0.41892081
0.24165756,0.38668934,0.37165305
0.13517126,0.2961573,0.5686714
0.1721376,0.38291672,0.44494566
0.19507729,0.417628,0.3872947
0.10530741,0.15587418,0.7388184
0.09871628,0.2161386,0.68514514
0.23216136,0.35436428,0.41347438
0.14846121,0.35675877,0.49478
0.16537358,0.3668262,0.4678002
0.08054307,0.096612886,0.822844
0.276856,0.39588454,0.32725945
0.10908635,0.25950873,0.63140494
0.24206902,0.36602166,0.3919093
0.28954703,0.339943,0.37050998
0.06759181,0.07795261,0.85445553
0.16884768,0.34507143,0.48608094
0.089713685,0.10781986,0.80246645
0.17613979,0.3396377,0.48422247
0.107878275,0.12713891,0.7649828
0.089019835,0.118697725,0.79228246
0.09443874,0.18287401,0.72268724
0.08909966,0.17678683,0.7341135
0.1259653,0.30514196,0.5688927
0.076561734,0.13665722,0.7867811
0.06596851,0.07167242,0.86235905
0.34605482,0.40284073,0.25110447
0.06989976,0.10135326,0.8287469
0.13429989,0.3527162,0.5129839
0.10425324,0.26767188,0.6280749
0.12504308,0.272472,0.60248494
0.14929284,0.35863683,0.49207032
0.11832045,0.29369774,0.5879818
0.18746237,0.41719565,0.39534196
0.08036403,0.13117367,0.7884623
0.10716353,0.1994767,0.69335973
0.06945119,0.09405728,0.8364915
0.12462814,0.2608035,0.6145684
0.41016468,0.31268322,0.27715206
0.17143066,0.34382817,0.48474124
0.12745272,0.32726926,0.545278
0.113405235,0.25094917,0.63564557
0.06765661,0.077063836,0.8552796
0.16019203,0.27702543,0.5627825
0.25934094,0.41330367,0.32735538
0.13340345,0.28676337,0.57983315
0.10855289,0.2772727,0.61417437
0.07223607,0.09761141,0.8301525
0.16026756,0.32982388,0.50990856
0.099283814,0.14981051,0.7509057
0.08171112,0.09599993,0.822289
0.13591881,0.1530965,0.7109847
0.20705424,0.36368242,0.42926332
0.16064768,0.35745218,0.48190007
0.10370945,0.11329298,0.7829976
0.06867762,0.07748698,0.85383546
0.13561827,0.29204974,0.57233196
0.14774595,0.3328546,0.51939946
0.08997844,0.17571259,0.73430896
0.13308007,0.17898123,0.68793875
0.20388734,0.34293336,0.4531793
0.16804664,0.29162917,0.54032415
0.11198987,0.18254262,0.7054675
0.115936644,0.31042305,0.57364035
0.2197845,0.4243397,0.35587582
0.075783536,0.09496528,0.82925117
0.1847348,0.3719562,0.44330898
0.06845245,0.08237577,0.84917176
0.2790127,0.42331952,0.2976677
0.105163686,0.11313194,0.78170437
0.11873756,0.24645853,0.6348039
0.12140258,0.2765136,0.6020838
0.08692203,0.19863938,0.7144386
0.12145242,0.22574513,0.65280247
0.15178207,0.3566947,0.4915233
0.10753182,0.22529687,0.66717136
0.0685286,0.0822471,0.8492243
0.16275907,0.3834509,0.45379007
0.150876,0.3561411,0.4929829
0.06849004,0.07552949,0.8559805
0.3813061,0.18510337,0.4335905
0.07061269,0.09028323,0.83910406
0.14662763,0.15604673,0.6973256
0.067429245,0.07619632,0.85637444
0.18491986,0.37085655,0.44422352
0.076635376,0.13022368,0.793141
0.0947627,0.16262501,0.7426123
0.15001298,0.3149013,0.53508574
0.2794631,0.414302,0.30623487
0.07160015,0.09366086,0.834739
0.12027225,0.2630159,0.61671185
0.07366598,0.0950544,0.83127964
0.084595315,0.14414188,0.77126276
0.10461051,0.23258819,0.66280127
0.123505846,0.26791358,0.6085805
0.14206578,0.37397164,0.4839626
0.06581357,0.07219958,0.8619869
0.1740479,0.334094,0.49185812
0.0917157,0.23107652,0.67720777
0.08245944,0.1286208,0.78891975
0.08169688,0.09564445,0.8226586
0.13897575,0.30804813,0.55297613
0.51445144,0.26780114,0.21774746
0.06728906,0.076936014,0.85577494
0.17134939,0.3296869,0.49896365
0.13020076,0.18036449,0.68943477
0.41148213,0.35397187,0.23454596
0.10763525,0.23522517,0.6571396
0.09137159,0.16552791,0.74310046
0.09093908,0.18127972,0.72778124
0.16923237,0.35503778,0.47572985
0.15589161,0.14812173,0.6959866
0.06872415,0.07343562,0.85784024
0.1599566,0.36100027,0.47904316
0.104644604,0.19404168,0.70131373
0.1570922,0.24366735,0.5992405
0.07636085,0.088944666,0.8346945
0.15833959,0.36796263,0.47369772
0.116539195,0.27112445,0.6123364
0.1223689,0.2820102,0.5956209
0.16680631,0.32722303,0.50597066
0.16695774,0.35842836,0.47461385
0.24502003,0.3606608,0.3943192
0.10536019,0.26671532,0.6279245
0.08436088,0.1383961,0.777243
0.16196536,0.35933867,0.478696
0.14051004,0.27353436,0.58595556
0.15896586,0.35200328,0.48903084
0.103590675,0.101238444,0.7951709
0.18260218,0.4035313,0.41386655
0.088487215,0.1208498,0.79066294
0.12735699,0.26135266,0.61129034
0.16975902,0.33473077,0.4955102
0.114101216,0.2898593,0.5960395
0.16973329,0.3638287,0.46643797
0.22768599,0.42432764,0.34798634
0.17433846,0.37776363,0.44789794
0.08939355,0.13346282,0.77714366
0.20683406,0.33603883,0.45712706
0.10884288,0.20764059,0.6835165
0.085400194,0.17560163,0.7389982
0.08311839,0.12720351,0.7896781
